"","SID","FLDSID","SDATE","SITE","SUBSITE","REGION","FQC","TYPE","SUBTYPE","STUDY","SUBSTUDY","DEPTH","FLDCOMMENT","QCFLAG","FLDMETHOD","QCCOMMENT","LQC","HABITAT","DATAFILE","SPECIES","COMPONENT","LABNAME","LABSID","STORET","PARAMETER","LABAID","ADATE","RESULT","UNIT","MDL","PQL","REMARK","LABCOMMENT","QCFLAG.1","SID.1"
"995",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",925,"MG","SM3120B",2021-05-20 12:14:00,7.5,"mg/L",0.1,0.4,NA,NA,NA,2035350
"996",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",930,NA,"SM3120B",2021-05-20 12:14:00,45.6,"mg/L",0.4,1.6,NA,NA,NA,2035350
"997",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",608,"NH4","SM4500NH3H",2021-05-17 13:43:00,0.034,"mg/L",0.005,0.01,NA,NA,NA,2035350
"998",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",630,"NOX","SM4500NO3F",2021-05-17 13:43:00,0.01,"mg/L",0.005,0.01,NA,NA,NA,2035350
"999",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",671,"OPO4","SM4500PF",2021-05-13 11:42:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2035350
"1000",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",98013,"PHEOPHYTIN A","EPA 447.0",2021-05-15 20:25:00,0.327,"ug/L",0.009,0.036,NA,NA,NA,2035350
"1001",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",946,"SO4","SM4110B",2021-05-14 13:08:00,4.4,"mg/L",0.1,0.4,NA,NA,NA,2035350
"1002",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",666,"TDPO4","SM4500PF",2021-05-14 11:04:00,0.011,"mg/L",0.002,0.004,NA,NA,NA,2035350
"1003",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",515,"TDS","SM2540C",2021-05-14 13:15:00,327,"mg/L",25,100,NA,NA,NA,2035350
"1004",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",1106,"TDSAL","SM3120B",2021-05-21 12:32:00,8,"ug/L",8,16,"U",NA,NA,2035350
"1005",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",1046,"TDSFE","SM3120B",2021-05-21 12:32:00,17,"ug/L",3,6,NA,NA,NA,2035350
"1006",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",97017,"TN","SM4500NC",2021-05-19 09:25:00,1.36,"mg/L",0.05,0.1,NA,NA,NA,2035350
"1007",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",680,"TOC","SM5310B",2021-05-20 22:54:00,22.7,"mg/L",0.8,2,NA,NA,NA,2035350
"1008",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",1105,"TOT AL","SM3120B",2021-05-21 12:17:00,19,"ug/L",8,16,NA,NA,NA,2035350
"1009",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",1045,"TOTFE","SM3120B",2021-05-21 12:17:00,28,"ug/L",3,6,NA,NA,NA,2035350
"1010",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",665,"TPO4","SM4500PF",2021-05-14 10:57:00,0.021,"mg/L",0.002,0.004,NA,NA,NA,2035350
"1011",2035350,"P123750-11",2021-05-12 09:08:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1600.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083011",530,"TSS","EPA 160.2",2021-05-13 09:14:00,3,"mg/L",3,12,"U",NA,NA,2035350
"1012",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",410,"ALKA","SM2320B",2021-05-14 14:05:00,1,"mg/L CaCO3",1,4,"U",NA,NA,2035347
"1013",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",49548,"APA","SFWMD 3160",2021-05-13 12:05:00,1,"nmo/min-mL",1,4,"U",NA,NA,2035347
"1014",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",915,"CA","SM3120B",2021-05-20 12:16:00,0.3,"mg/L",0.3,1.2,"U",NA,NA,2035347
"1015",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",941,"CL","SM4110B",2021-05-14 13:17:00,0.5,"mg/L",0.5,1,"U",NA,NA,2035347
"1016",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",80,"COLOR","SM2120C",2021-05-13 13:05:00,1,"PCU",1,4,"U",NA,NA,2035347
"1017",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",98011,"CHLOROPHYLL A","EPA 447.0",2021-05-15 20:38:00,0.016,"ug/L",0.016,0.064,"U",NA,NA,2035347
"1018",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",98010,"CHLOROPHYLL B","EPA 447.0",2021-05-15 20:38:00,0.016,"ug/L",0.016,0.064,"U",NA,NA,2035347
"1019",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",681,"DOC","SM5310B",2021-05-20 23:13:00,0.8,"mg/L",0.8,2,"U",NA,NA,2035347
"1020",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",905,"HARDNESS","SM2340B",2021-05-20 12:16:00,1,"mg/L",1,4,"U",NA,NA,2035347
"1021",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",935,"K","SM3120B",2021-05-20 12:16:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2035347
"1022",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",925,"MG","SM3120B",2021-05-20 12:16:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2035347
"1023",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",930,NA,"SM3120B",2021-05-20 12:16:00,0.4,"mg/L",0.4,1.6,"U",NA,NA,2035347
"1024",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",608,"NH4","SM4500NH3H",2021-05-17 13:45:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2035347
"1025",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",630,"NOX","SM4500NO3F",2021-05-17 13:45:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2035347
"1026",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",671,"OPO4","SM4500PF",2021-05-13 11:44:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2035347
"1027",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",98013,"PHEOPHYTIN A","EPA 447.0",2021-05-15 20:38:00,0.008,"ug/L",0.008,0.032,"U",NA,NA,2035347
"1028",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",946,"SO4","SM4110B",2021-05-14 13:17:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2035347
"1029",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",666,"TDPO4","SM4500PF",2021-05-14 10:40:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2035347
"1030",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",515,"TDS","SM2540C",2021-05-14 13:18:00,25,"mg/L",25,100,"U",NA,NA,2035347
"1031",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",1106,"TDSAL","SM3120B",2021-05-21 12:02:00,8,"ug/L",8,16,"U",NA,NA,2035347
"1032",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",1046,"TDSFE","SM3120B",2021-05-21 12:02:00,3,"ug/L",3,6,"U",NA,NA,2035347
"1033",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",97017,"TN","SM4500NC",2021-05-19 09:26:00,0.05,"mg/L",0.05,0.1,"U",NA,NA,2035347
"1034",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",680,"TOC","SM5310B",2021-05-20 23:29:00,0.8,"mg/L",0.8,2,"U",NA,NA,2035347
"1035",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",1105,"TOT AL","SM3120B",2021-05-21 12:19:00,8,"ug/L",8,16,"U",NA,NA,2035347
"1036",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",1045,"TOTFE","SM3120B",2021-05-21 12:19:00,3,"ug/L",3,6,"U",NA,NA,2035347
"1037",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",665,"TPO4","SM4500PF",2021-05-14 10:39:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2035347
"1038",2035347,"P123750-12",2021-05-12 09:18:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7180 through peristaltic pump tubing to 2L sample bottle. Processed in the lab at 1615.",NA,"GRAB",NA,NA,NA,"WMD_79083-2105271044.csv",NA,NA,"SFWMD","79083012",530,"TSS","EPA 160.2",2021-05-13 09:14:00,3,"mg/L",3,12,"U",NA,NA,2035347
"1039",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",680,"TOC","SM5310B",2021-02-20 01:01:00,22.5,"mg/L",0.8,2,NA,NA,NA,2035267
"1040",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",1105,"TOT AL","SM3120B",2021-02-10 10:31:00,20,"ug/L",8,16,NA,NA,NA,2035267
"1041",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",1045,"TOTFE","SM3120B",2021-02-10 10:31:00,38,"ug/L",3,6,NA,NA,NA,2035267
"1042",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",665,"TPO4","SM4500PF",2021-02-11 09:03:00,0.02,"mg/L",0.002,0.004,NA,NA,NA,2035267
"1043",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",530,"TSS","EPA 160.2",2021-02-05 13:00:00,3,"mg/L",3,12,"U",NA,NA,2035267
"1044",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",410,"ALKA","SM2320B",2021-02-04 13:15:00,221,"mg/L CaCO3",1,4,NA,NA,NA,2035267
"1045",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",49548,"APA","SFWMD 3160",2021-02-04 12:28:00,3,"nmo/min-mL",1,4,"I",NA,NA,2035267
"1046",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",915,"CA","SM3120B",2021-02-06 12:58:00,74.5,"mg/L",0.3,1.2,NA,NA,NA,2035267
"1047",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",941,"CL","SM4110B",2021-02-05 11:36:00,41.1,"mg/L",0.5,1,NA,NA,NA,2035267
"1048",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",80,"COLOR","SM2120C",2021-02-04 12:40:00,79,"PCU",1,4,NA,NA,NA,2035267
"1049",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",98011,"CHLOROPHYLL A","EPA 447.0",2021-02-06 00:56:00,1.64,"ug/L",0.018,0.071,NA,NA,NA,2035267
"1050",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",98010,"CHLOROPHYLL B","EPA 447.0",2021-02-06 00:56:00,0.094,"ug/L",0.018,0.071,NA,NA,NA,2035267
"1051",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",681,"DOC","SM5310B",2021-02-19 23:29:00,22.3,"mg/L",0.8,2,NA,NA,NA,2035267
"1052",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",905,"HARDNESS","SM2340B",2021-02-06 12:58:00,214,"mg/L",1,4,NA,NA,NA,2035267
"1053",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",935,"K","SM3120B",2021-02-06 12:58:00,3.8,"mg/L",0.1,0.4,NA,NA,NA,2035267
"1054",2035267,"P123743-8",2021-02-03 13:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.06,"1808; Grab samples collected with peristaltic pump and processed in laboratory same day at ",NA,"GRAB",NA,NA,NA,"WMD_79076-2103151533_yp_am.csv",NA,NA,"SFWMD","79076008",925,"MG","SM3120B",2021-02-06 12:58:00,6.8,"mg/L",0.1,0.4,NA,NA,NA,2035267
