"","SID","FLDSID","SDATE","SITE","SUBSITE","REGION","FQC","TYPE","SUBTYPE","STUDY","SUBSTUDY","DEPTH","FLDCOMMENT","QCFLAG","FLDMETHOD","QCCOMMENT","LQC","HABITAT","DATAFILE","SPECIES","COMPONENT","LABNAME","LABSID","STORET","PARAMETER","LABAID","ADATE","RESULT","UNIT","MDL","PQL","REMARK","LABCOMMENT","QCFLAG.1","SID.1"
"1187",2028623,"P106474-4",2019-06-06 09:24:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349004,680,"TOC","SM5310B",2019-06-12 12:10:00,28.4,"mg/L",0.8,2,NA,NA,NA,2028623
"1188",2028623,"P106474-4",2019-06-06 09:24:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349004,665,"TPO4","SM4500PF",2019-06-12 12:41:00,0.051,"mg/L",0.002,0.004,NA,NA,NA,2028623
"1189",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,915,"CA","SM3120B",2019-06-13 12:37:00,53.6,"mg/L",0.3,1.2,NA,NA,NA,2028621
"1190",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,905,"HARDNESS","SM2340B",2019-06-13 12:37:00,219.3,"mg/L",1,4,NA,NA,NA,2028621
"1191",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,935,"K","SM3120B",2019-06-13 12:37:00,6.6,"mg/L",0.1,0.4,NA,NA,NA,2028621
"1192",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,925,"MG","SM3120B",2019-06-13 12:37:00,20.7,"mg/L",0.1,0.4,NA,NA,NA,2028621
"1193",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,930,NA,"SM3120B",2019-06-13 12:37:00,80.3,"mg/L",0.4,1.6,NA,NA,NA,2028621
"1194",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,608,"NH4","SM4500NH3H",2019-06-07 11:02:00,0.014,"mg/L",0.005,0.01,"G","Analyte was detected at or above the method detection limit in both the sample and the associated field blank, equipment blank, or trip blank, and the blank value was greater than 10% of the associated sample value",NA,2028621
"1195",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,631,"NOX","SM4500NO3F",2019-06-07 11:02:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028621
"1196",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,671,"OPO4","SM4500PF",2019-06-07 11:54:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2028621
"1197",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,666,"TDPO4","SM4500PF",2019-06-12 12:56:00,0.017,"mg/L",0.002,0.004,NA,NA,NA,2028621
"1198",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,97017,"TN","SM4500NC",2019-06-12 10:00:00,2.07,"mg/L",0.05,0.1,NA,NA,NA,2028621
"1199",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,680,"TOC","SM5310B",2019-06-12 12:47:00,29.3,"mg/L",0.8,2,NA,NA,NA,2028621
"1200",2028621,"P106474-6",2019-06-06 10:11:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349006,665,"TPO4","SM4500PF",2019-06-12 12:55:00,0.053,"mg/L",0.002,0.004,NA,NA,NA,2028621
"1201",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,915,"CA","SM3120B",2019-06-13 12:38:00,51.3,"mg/L",0.3,1.2,NA,NA,NA,2028622
"1202",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,905,"HARDNESS","SM2340B",2019-06-13 12:38:00,209.3,"mg/L",1,4,NA,NA,NA,2028622
"1203",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,935,"K","SM3120B",2019-06-13 12:38:00,8,"mg/L",0.1,0.4,NA,NA,NA,2028622
"1204",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,925,"MG","SM3120B",2019-06-13 12:38:00,19.7,"mg/L",0.1,0.4,NA,NA,NA,2028622
"1205",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,930,NA,"SM3120B",2019-06-13 12:38:00,78.4,"mg/L",0.4,1.6,NA,NA,NA,2028622
"1206",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,608,"NH4","SM4500NH3H",2019-06-07 11:04:00,0.016,"mg/L",0.005,0.01,"G","Analyte was detected at or above the method detection limit in both the sample and the associated field blank, equipment blank, or trip blank, and the blank value was greater than 10% of the associated sample value",NA,2028622
"1207",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,631,"NOX","SM4500NO3F",2019-06-07 11:04:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028622
"1208",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,671,"OPO4","SM4500PF",2019-06-07 11:56:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2028622
"1209",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,666,"TDPO4","SM4500PF",2019-06-12 12:59:00,0.013,"mg/L",0.002,0.004,NA,NA,NA,2028622
"1210",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,97017,"TN","SM4500NC",2019-06-12 10:01:00,1.87,"mg/L",0.05,0.1,NA,NA,NA,2028622
"1211",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,680,"TOC","SM5310B",2019-06-12 13:45:00,27,"mg/L",0.8,2,NA,NA,NA,2028622
"1212",2028622,"P106474-7",2019-06-06 10:22:00,"STA1WC5OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349007,665,"TPO4","SM4500PF",2019-06-12 12:58:00,0.036,"mg/L",0.002,0.004,NA,NA,NA,2028622
"1213",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,915,"CA","SM3120B",2019-06-13 12:41:00,53.3,"mg/L",0.3,1.2,NA,NA,NA,2028607
"1214",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,905,"HARDNESS","SM2340B",2019-06-13 12:41:00,210.5,"mg/L",1,4,NA,NA,NA,2028607
"1215",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,935,"K","SM3120B",2019-06-13 12:41:00,8.2,"mg/L",0.1,0.4,NA,NA,NA,2028607
"1216",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,925,"MG","SM3120B",2019-06-13 12:41:00,18.8,"mg/L",0.1,0.4,NA,NA,NA,2028607
"1217",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,930,NA,"SM3120B",2019-06-13 12:41:00,74.4,"mg/L",0.4,1.6,NA,NA,NA,2028607
"1218",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,608,"NH4","SM4500NH3H",2019-06-07 11:25:00,0.02,"mg/L",0.005,0.01,"G","Analyte was detected at or above the method detection limit in both the sample and the associated field blank, equipment blank, or trip blank, and the blank value was greater than 10% of the associated sample value",NA,2028607
"1219",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,631,"NOX","SM4500NO3F",2019-06-07 11:25:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028607
"1220",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,671,"OPO4","SM4500PF",2019-06-07 11:59:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2028607
"1221",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,666,"TDPO4","SM4500PF",2019-06-12 13:05:00,0.016,"mg/L",0.002,0.004,NA,NA,NA,2028607
"1222",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,97017,"TN","SM4500NC",2019-06-12 10:04:00,1.87,"mg/L",0.05,0.1,NA,NA,NA,2028607
"1223",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,680,"TOC","SM5310B",2019-06-12 14:27:00,26.7,"mg/L",0.8,2,NA,NA,NA,2028607
"1224",2028607,"P106474-9",2019-06-06 10:55:00,"STA1WC7OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71349-1908130807_as_mg.csv",NA,NA,"SFWMD",71349009,665,"TPO4","SM4500PF",2019-06-12 13:04:00,0.051,"mg/L",0.002,0.004,NA,NA,NA,2028607
"1225",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,915,"CA","SM3120B",2019-10-01 08:49:00,0.3,"mg/L",0.3,1.2,"U",NA,NA,2028641
"1226",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,905,"HARDNESS","SM2340B",2019-10-01 08:49:00,1,"mg/L",1,4,"U",NA,NA,2028641
"1227",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,935,"K","SM3120B",2019-10-01 08:49:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2028641
"1228",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,925,"MG","SM3120B",2019-10-01 08:49:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2028641
"1229",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,930,NA,"SM3120B",2019-10-01 08:49:00,0.4,"mg/L",0.4,1.6,"U",NA,NA,2028641
"1230",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,608,"NH4","SM4500NH3H",2019-10-01 14:32:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028641
"1231",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,631,"NOX","SM4500NO3F",2019-10-01 14:32:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028641
"1232",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,671,"OPO4","SM4500PF",2019-09-20 11:38:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2028641
"1233",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,666,"TDPO4","SM4500PF",2019-10-01 14:04:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2028641
"1234",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,97017,"TN","SM4500NC",2019-10-03 09:50:00,0.05,"mg/L",0.05,0.1,"U",NA,NA,2028641
"1235",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,680,"TOC","SM5310B",2019-09-24 15:44:00,0.8,"mg/L",0.8,2,"U",NA,NA,2028641
"1236",2028641,"P106478-1",2019-09-19 09:48:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350001,665,"TPO4","SM4500PF",2019-10-01 14:02:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2028641
"1237",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,915,"CA","SM3120B",2019-10-01 08:59:00,96.9,"mg/L",0.3,1.2,NA,NA,NA,2028635
"1238",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,905,"HARDNESS","SM2340B",2019-10-01 08:59:00,377.3,"mg/L",1,4,NA,NA,NA,2028635
"1239",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,935,"K","SM3120B",2019-10-01 08:59:00,11.3,"mg/L",0.1,0.4,NA,NA,NA,2028635
"1240",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,925,"MG","SM3120B",2019-10-01 08:59:00,32.9,"mg/L",0.1,0.4,NA,NA,NA,2028635
"1241",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,930,NA,"SM3120B",2019-10-01 08:59:00,124.8,"mg/L",0.4,1.6,NA,NA,NA,2028635
"1242",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,608,"NH4","SM4500NH3H",2019-10-01 14:52:00,0.056,"mg/L",0.005,0.01,NA,NA,NA,2028635
"1243",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,631,"NOX","SM4500NO3F",2019-10-01 14:52:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028635
"1244",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,671,"OPO4","SM4500PF",2019-09-20 11:52:00,0.004,"mg/L",0.002,0.008,"I",NA,NA,2028635
"1245",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,666,"TDPO4","SM4500PF",2019-10-01 14:38:00,0.014,"mg/L",0.002,0.004,NA,NA,NA,2028635
"1246",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,97017,"TN","SM4500NC",2019-10-07 10:19:00,2.72,"mg/L",0.05,0.1,NA,NA,NA,2028635
"1247",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,680,"TOC","SM5310B",2019-09-24 19:04:00,41.1,"mg/L",0.8,2,NA,NA,NA,2028635
"1248",2028635,"P106478-10",2019-09-19 09:56:00,"STA1WC8OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350010,665,"TPO4","SM4500PF",2019-10-01 14:37:00,0.034,"mg/L",0.002,0.004,NA,NA,NA,2028635
"1249",2028629,"P106478-11",2019-09-19 10:08:00,"STA1WC9OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350011,915,"CA","SM3120B",2019-10-01 09:01:00,88.9,"mg/L",0.3,1.2,NA,NA,NA,2028629
"1250",2028629,"P106478-11",2019-09-19 10:08:00,"STA1WC9OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350011,905,"HARDNESS","SM2340B",2019-10-01 09:01:00,349,"mg/L",1,4,NA,NA,NA,2028629
"1251",2028629,"P106478-11",2019-09-19 10:08:00,"STA1WC9OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350011,935,"K","SM3120B",2019-10-01 09:01:00,9.5,"mg/L",0.1,0.4,NA,NA,NA,2028629
"1252",2028629,"P106478-11",2019-09-19 10:08:00,"STA1WC9OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71350-1910181103_am_mg.csv",NA,NA,"SFWMD",71350011,925,"MG","SM3120B",2019-10-01 09:01:00,30.8,"mg/L",0.1,0.4,NA,NA,NA,2028629
